ontology ID	label	definition
unit:z%27%27	zeptoplane angle second	A unit which is equal to 10⁻²¹ plane angle second.
unit:zA	zeptoampere	A unit which is equal to 10⁻²¹ ampere.
unit:zB	zeptobel	A unit which is equal to 10⁻²¹ bel.
unit:zBq	zeptobecquerel	A unit which is equal to 10⁻²¹ becquerel.
unit:zC	zeptocoulomb	A unit which is equal to 10⁻²¹ coulomb.
unit:zF	zeptofarad	A unit which is equal to 10⁻²¹ farad.
unit:zGy	zeptogray	A unit which is equal to 10⁻²¹ gray.
unit:zH	zeptohenry	A unit which is equal to 10⁻²¹ henry.
unit:zHz	zeptohertz	A unit which is equal to 10⁻²¹ hertz.
unit:zJ	zeptojoule	A unit which is equal to 10⁻²¹ joule.
unit:zK	zeptokelvin	A unit which is equal to 10⁻²¹ kelvin.
unit:zL	zeptolitre	A unit which is equal to 10⁻²¹ litre.
unit:zN	zeptonewton	A unit which is equal to 10⁻²¹ newton.
unit:zNp	zeptoneper	A unit which is equal to 10⁻²¹ neper.
unit:zOhm	zeptoohm	A unit which is equal to 10⁻²¹ ohm.
unit:zPa	zeptopascal	A unit which is equal to 10⁻²¹ pascal.
unit:zS	zeptosiemens	A unit which is equal to 10⁻²¹ siemens.
unit:zSv	zeptosievert	A unit which is equal to 10⁻²¹ sievert.
unit:zT	zeptotesla	A unit which is equal to 10⁻²¹ tesla.
unit:zV	zeptovolt	A unit which is equal to 10⁻²¹ volt.
unit:zW	zeptowatt	A unit which is equal to 10⁻²¹ watt.
unit:zWb	zeptoweber	A unit which is equal to 10⁻²¹ weber.
unit:zar	zeptoare	A unit which is equal to 10⁻²¹ are.
unit:zcd	zeptocandela	A unit which is equal to 10⁻²¹ candela.
unit:zeV	zeptoelectronvolt	A unit which is equal to 10⁻²¹ electronvolt.
unit:zg	zeptogram	A unit which is equal to 10⁻²¹ gram.
unit:zg.L-1	zeptogram per litre	A unit which is equal to 10⁻²¹ gram per 1 litre.
unit:zkat	zeptokatal	A unit which is equal to 10⁻²¹ katal.
unit:zlm	zeptolumen	A unit which is equal to 10⁻²¹ lumen.
unit:zlx	zeptolux	A unit which is equal to 10⁻²¹ lux.
unit:zm	zeptometre	A unit which is equal to 10⁻²¹ metre.
unit:zm.s-1	zeptometre per second	A unit which is equal to 10⁻²¹ metre per 1 second.
unit:zm.s-2	zeptometre per square second	A unit which is equal to 10⁻²¹ metre per 1 square second.
unit:zm2	square zeptometre	A unit which is equal to 10⁻²¹ square metre.
unit:zm3	cubic zeptometre	A unit which is equal to 10⁻²¹ cubic metre.
unit:zmol	zeptomole	A unit which is equal to 10⁻²¹ mole.
unit:zmol.L-1	zeptomole per litre	A unit which is equal to 10⁻²¹ mole per 1 litre.
unit:zmol.m-1	zeptomole per metre	A unit which is equal to 10⁻²¹ mole per 1 metre.
unit:zrad	zeptoradian	A unit which is equal to 10⁻²¹ radian.
unit:zs	zeptosecond	A unit which is equal to 10⁻²¹ second.
unit:zs2	square zeptosecond	A unit which is equal to 10⁻²¹ square second.
unit:zsr	zeptosteradian	A unit which is equal to 10⁻²¹ steradian.
unit:zt	zeptotonne	A unit which is equal to 10⁻²¹ tonne.
unit:zu	zeptodalton	A unit which is equal to 10⁻²¹ dalton.
